year,county,age,births,population,birth_rate
2010,Stephens,40-44 years,8.0,2556.0,3.1
2010,Texas,10-14 years,0.0,1598.0,0.0
2010,Texas,15-17 years,21.0,891.0,23.6
2010,Texas,18-19 years,35.0,724.0,48.3
2010,Texas,20-24 years,110.0,1787.0,61.6
2010,Texas,25-29 years,92.0,1518.0,60.6
2010,Texas,30-34 years,67.0,1451.0,46.2
2010,Texas,35-39 years,22.0,1352.0,16.3
2010,Texas,40-44 years,5.0,1264.0,4.0
2010,Texas,45-54 years,0.0,2562.0,0.0
2010,Tillman,10-14 years,0.0,578.0,0.0
2010,Tillman,15-17 years,0.0,351.0,0.0
2010,Tillman,18-19 years,10.0,214.0,46.7
2010,Tillman,20-24 years,38.0,410.0,92.7
2010,Tillman,25-29 years,30.0,485.0,61.9
2010,Tillman,30-34 years,13.0,400.0,32.5
2010,Tillman,35-39 years,0.0,426.0,0.0
2010,Tillman,40-44 years,0.0,486.0,0.0
2010,Tulsa,10-14 years,21.0,41510.0,0.5
2010,Tulsa,15-17 years,309.0,24966.0,12.4
2010,Tulsa,18-19 years,670.0,16523.0,40.5
2010,Tulsa,20-24 years,2532.0,42109.0,60.1
2010,Tulsa,25-29 years,2739.0,45619.0,60.0
2010,Tulsa,30-34 years,1967.0,41926.0,46.9
2010,Tulsa,35-39 years,828.0,39753.0,20.8
2010,Tulsa,40-44 years,179.0,38879.0,4.6
2010,Tulsa,45-54 years,9.0,83568.0,0.1
2010,Tulsa,Unknown Age,0.0,0.0,0.0
2010,Wagoner,10-14 years,0.0,5564.0,0.0
2010,Wagoner,15-17 years,22.0,3213.0,6.8
2010,Wagoner,18-19 years,49.0,1798.0,27.3
2010,Wagoner,20-24 years,213.0,3662.0,58.2
2010,Wagoner,25-29 years,343.0,4581.0,74.9
2010,Wagoner,30-34 years,188.0,4918.0,38.2
2010,Wagoner,35-39 years,56.0,5062.0,11.1
2010,Wagoner,40-44 years,9.0,4799.0,1.9
2010,Washington,15-17 years,32.0,2066.0,15.5
2010,Washington,18-19 years,72.0,1327.0,54.3
2010,Washington,20-24 years,187.0,2874.0,65.1
2010,Washington,25-29 years,200.0,3055.0,65.5
2010,Washington,30-34 years,117.0,2769.0,42.3
2010,Washington,35-39 years,51.0,2907.0,17.5
2010,Washington,40-44 years,11.0,2901.0,3.8
2010,Washita,15-17 years,5.0,473.0,10.6
2010,Washita,18-19 years,15.0,266.0,56.4
2010,Washita,20-24 years,54.0,600.0,90.0
2010,Washita,25-29 years,48.0,714.0,67.2
2010,Washita,30-34 years,14.0,716.0,19.6
2010,Washita,35-39 years,0.0,620.0,0.0
2010,Washita,40-44 years,0.0,633.0,0.0
2010,Woods,15-17 years,0.0,257.0,0.0
2010,Woods,18-19 years,7.0,445.0,15.7
2010,Woods,20-24 years,31.0,1224.0,25.3
2010,Woods,25-29 years,22.0,645.0,34.1
2010,Woods,30-34 years,15.0,501.0,29.9
2010,Woods,35-39 years,9.0,417.0,21.6
2010,Woods,40-44 years,0.0,421.0,0.0
2010,Woodward,15-17 years,16.0,769.0,20.8
2010,Woodward,18-19 years,16.0,438.0,36.5
2010,Woodward,20-24 years,103.0,1236.0,83.3
2010,Woodward,25-29 years,81.0,1532.0,52.9
2010,Woodward,30-34 years,40.0,1418.0,28.2
2010,Woodward,35-39 years,13.0,1252.0,10.4
2010,Woodward,40-44 years,5.0,1225.0,4.1
2011,UNKNOWN,15-17 years,0.0,0.0,0.0
2011,UNKNOWN,18-19 years,5.0,0.0,0.0
2011,UNKNOWN,20-24 years,25.0,0.0,0.0
2011,UNKNOWN,25-29 years,20.0,0.0,0.0
2011,UNKNOWN,30-34 years,7.0,0.0,0.0
2011,UNKNOWN,35-39 years,6.0,0.0,0.0
2011,Adair,10-14 years,0.0,1811.0,0.0
2011,Adair,15-17 years,9.0,1041.0,8.6
2011,Adair,18-19 years,34.0,651.0,52.2
2011,Adair,20-24 years,137.0,1304.0,105.1
2011,Adair,25-29 years,90.0,1326.0,67.9
2011,Adair,30-34 years,30.0,1328.0,22.6
2011,Adair,35-39 years,15.0,1434.0,10.5
2011,Adair,40-44 years,7.0,1427.0,4.9
2011,Alfalfa,10-14 years,0.0,294.0,0.0
2011,Alfalfa,18-19 years,0.0,97.0,0.0
2011,Alfalfa,20-24 years,18.0,219.0,82.2
2011,Alfalfa,25-29 years,20.0,273.0,73.3
2011,Alfalfa,30-34 years,11.0,275.0,40.0
2011,Alfalfa,35-39 years,0.0,415.0,0.0
2011,Alfalfa,40-44 years,0.0,448.0,0.0
2011,Atoka,15-17 years,10.0,590.0,16.9
2011,Atoka,18-19 years,21.0,338.0,62.1
2011,Atoka,20-24 years,64.0,817.0,78.3
2011,Atoka,25-29 years,52.0,915.0,56.8
2011,Atoka,30-34 years,20.0,873.0,22.9
2011,Atoka,35-39 years,13.0,857.0,15.2
2011,Atoka,40-44 years,0.0,853.0,0.0
2011,Atoka,45-54 years,0.0,2000.0,0.0
2011,Beaver,18-19 years,6.0,144.0,41.7
2011,Beaver,20-24 years,27.0,281.0,96.1
2011,Beaver,25-29 years,20.0,296.0,67.6
2011,Beaver,30-34 years,8.0,332.0,24.1
2011,Beaver,35-39 years,0.0,290.0,0.0
2011,Beaver,40-44 years,0.0,353.0,0.0
2011,Beckham,10-14 years,0.0,1326.0,0.0
2011,Beckham,15-17 years,12.0,799.0,15.0
2011,Beckham,18-19 years,60.0,518.0,115.8
2011,Beckham,20-24 years,131.0,1626.0,80.6
2011,Beckham,25-29 years,92.0,1859.0,49.5
2011,Beckham,30-34 years,57.0,1644.0,34.7
2011,Beckham,35-39 years,16.0,1394.0,11.5
2011,Beckham,40-44 years,0.0,1379.0,0.0
2011,Blaine,15-17 years,6.0,399.0,15.0
2011,Blaine,18-19 years,10.0,233.0,42.9
2011,Blaine,20-24 years,53.0,519.0,102.1
2011,Blaine,25-29 years,29.0,520.0,55.8
2011,Blaine,30-34 years,19.0,514.0,37.0
2011,Bryan,15-17 years,19.0,1600.0,11.9
2011,Bryan,18-19 years,62.0,1315.0,47.1
2011,Bryan,20-24 years,242.0,3648.0,66.3
2011,Bryan,25-29 years,171.0,2915.0,58.7
2011,Bryan,30-34 years,78.0,2651.0,29.4
2011,Bryan,35-39 years,28.0,2419.0,11.6
2011,Bryan,40-44 years,7.0,2574.0,2.7
2011,Bryan,45-54 years,0.0,5503.0,0.0
2011,Bryan,Unknown Age,0.0,0.0,0.0
2011,Caddo,15-17 years,31.0,1239.0,25.0
2011,Caddo,18-19 years,54.0,743.0,72.7
2011,Caddo,20-24 years,133.0,1802.0,73.8
2011,Caddo,25-29 years,121.0,2015.0,60.0
2011,Caddo,30-34 years,72.0,1907.0,37.8
2011,Caddo,35-39 years,23.0,1699.0,13.5
2011,Caddo,40-44 years,8.0,1853.0,4.3
2011,Canadian,10-14 years,0.0,9025.0,0.0
2011,Canadian,15-17 years,46.0,5246.0,8.8
2011,Canadian,18-19 years,93.0,2706.0,34.4
2011,Canadian,20-24 years,333.0,6444.0,51.7
2011,Canadian,25-29 years,566.0,8462.0,66.9
2011,Canadian,30-34 years,363.0,8804.0,41.2
2011,Canadian,35-39 years,141.0,8480.0,16.6
2011,Canadian,40-44 years,21.0,8459.0,2.5
2011,Canadian,45-54 years,0.0,16893.0,0.0
2011,Carter,10-14 years,0.0,3537.0,0.0
2011,Carter,15-17 years,28.0,2000.0,14.0
2011,Carter,18-19 years,64.0,1148.0,55.7
2011,Carter,20-24 years,190.0,2589.0,73.4
2011,Carter,25-29 years,171.0,3032.0,56.4
2011,Carter,30-34 years,93.0,2955.0,31.5
2011,Carter,35-39 years,48.0,3039.0,15.8
2011,Carter,40-44 years,0.0,2937.0,0.0
2011,Carter,45-54 years,0.0,6707.0,0.0
2011,Cherokee,10-14 years,0.0,3165.0,0.0
2011,Cherokee,15-17 years,33.0,2041.0,16.2
2011,Cherokee,18-19 years,57.0,2014.0,28.3
2011,Cherokee,20-24 years,258.0,4776.0,54.0
2011,Cherokee,25-29 years,185.0,3134.0,59.0
2011,Cherokee,30-34 years,93.0,2842.0,32.7
2011,Cherokee,35-39 years,39.0,2584.0,15.1
2011,Cherokee,40-44 years,5.0,2722.0,1.8
2011,Choctaw,15-17 years,7.0,573.0,12.2
2011,Choctaw,18-19 years,32.0,326.0,98.2
2011,Choctaw,20-24 years,80.0,891.0,89.8
2011,Choctaw,25-29 years,42.0,790.0,53.2
2011,Choctaw,30-34 years,17.0,822.0,20.7
2011,Choctaw,35-39 years,10.0,809.0,12.4
2011,Choctaw,40-44 years,0.0,869.0,0.0
2011,Cimarron,15-17 years,0.0,98.0,0.0
2011,Cimarron,18-19 years,0.0,47.0,0.0
2011,Cimarron,20-24 years,9.0,103.0,87.4
2011,Cimarron,25-29 years,13.0,119.0,109.2
2011,Cimarron,30-34 years,0.0,112.0,0.0
2011,Cimarron,35-39 years,0.0,132.0,0.0
2011,Cleveland,10-14 years,5.0,16610.0,0.3
2011,Cleveland,15-17 years,54.0,9559.0,5.6
2011,Cleveland,18-19 years,164.0,9930.0,16.5
2011,Cleveland,20-24 years,719.0,28654.0,25.1
2011,Cleveland,25-29 years,1047.0,21279.0,49.2
2011,Cleveland,30-34 years,720.0,19326.0,37.3
2011,Cleveland,35-39 years,258.0,16555.0,15.6
2011,Cleveland,40-44 years,54.0,16146.0,3.3
2011,Cleveland,45-54 years,0.0,33870.0,0.0
2011,Cleveland,Unknown Age,0.0,0.0,0.0
2011,Coal,18-19 years,6.0,146.0,41.1
2011,Coal,20-24 years,31.0,326.0,95.1
2011,Coal,25-29 years,20.0,288.0,69.4
2011,Coal,30-34 years,12.0,326.0,36.8
2011,Coal,35-39 years,6.0,348.0,17.2
2011,Comanche,10-14 years,0.0,8151.0,0.0
2011,Comanche,15-17 years,41.0,4836.0,8.5
2011,Comanche,18-19 years,157.0,4785.0,32.8
2011,Comanche,20-24 years,699.0,12316.0,56.8
2011,Comanche,25-29 years,653.0,11542.0,56.6
2011,Comanche,30-34 years,322.0,9737.0,33.1
2011,Comanche,35-39 years,111.0,7698.0,14.4
2011,Comanche,40-44 years,28.0,7573.0,3.7
2011,Comanche,45-54 years,0.0,15911.0,0.0
2011,Comanche,Unknown Age,0.0,0.0,0.0
2011,Cotton,15-17 years,0.0,253.0,0.0
2011,Cotton,18-19 years,7.0,158.0,44.3
2011,Cotton,20-24 years,21.0,331.0,63.4
2011,Cotton,25-29 years,26.0,336.0,77.4
2011,Cotton,30-34 years,7.0,361.0,19.4
2011,Cotton,35-39 years,0.0,336.0,0.0
2011,Craig,15-17 years,0.0,603.0,0.0
2011,Craig,18-19 years,19.0,377.0,50.4
2011,Craig,20-24 years,61.0,881.0,69.2
2011,Craig,25-29 years,43.0,828.0,51.9
2011,Craig,30-34 years,18.0,829.0,21.7
2011,Craig,35-39 years,12.0,830.0,14.5
2011,Craig,40-44 years,6.0,978.0,6.1
2011,Creek,10-14 years,0.0,5094.0,0.0
2011,Creek,15-17 years,22.0,3030.0,7.3
2011,Creek,18-19 years,79.0,1741.0,45.4
2011,Creek,20-24 years,268.0,3886.0,69.0
2011,Creek,25-29 years,226.0,4025.0,56.1
2011,Creek,30-34 years,149.0,4158.0,35.8
2011,Creek,35-39 years,62.0,4096.0,15.1
2011,Creek,40-44 years,13.0,4451.0,2.9
2011,Creek,45-54 years,0.0,10487.0,0.0
2011,Custer,15-17 years,17.0,1027.0,16.6
2011,Custer,18-19 years,44.0,1209.0,36.4
2011,Custer,20-24 years,162.0,3660.0,44.3
2011,Custer,25-29 years,120.0,2155.0,55.7
2011,Custer,30-34 years,69.0,1644.0,42.0
2011,Custer,35-39 years,37.0,1389.0,26.6
2011,Custer,40-44 years,6.0,1349.0,4.4
2011,Delaware,15-17 years,19.0,1684.0,11.3
2011,Delaware,18-19 years,50.0,943.0,53.0
2011,Delaware,20-24 years,165.0,2064.0,79.9
2011,Delaware,25-29 years,111.0,1881.0,59.0
2011,Delaware,30-34 years,41.0,1990.0,20.6
2011,Delaware,35-39 years,12.0,2172.0,5.5
2011,Delaware,40-44 years,5.0,2376.0,2.1
2011,Dewey,15-17 years,0.0,204.0,0.0
2011,Dewey,18-19 years,6.0,108.0,55.6
2011,Dewey,20-24 years,19.0,186.0,102.2
2011,Dewey,25-29 years,18.0,248.0,72.6
2011,Dewey,30-34 years,12.0,277.0,43.3
2011,Dewey,35-39 years,0.0,235.0,0.0
2011,Ellis,15-17 years,0.0,167.0,0.0
2011,Ellis,18-19 years,0.0,81.0,0.0
2011,Ellis,20-24 years,13.0,142.0,91.5
2011,Ellis,25-29 years,14.0,198.0,70.7
2011,Ellis,30-34 years,5.0,216.0,23.1
2011,Ellis,35-39 years,0.0,228.0,0.0
2011,Garfield,10-14 years,0.0,3966.0,0.0
2011,Garfield,15-17 years,35.0,2293.0,15.3
2011,Garfield,18-19 years,77.0,1417.0,54.3
2011,Garfield,20-24 years,273.0,4070.0,67.1
2011,Garfield,25-29 years,309.0,4289.0,72.0
2011,Garfield,30-34 years,176.0,4096.0,43.0
2011,Garfield,35-39 years,51.0,3343.0,15.3
2011,Garfield,40-44 years,6.0,3361.0,1.8
2011,Garfield,45-54 years,0.0,8330.0,0.0
2011,Garvin,15-17 years,11.0,1101.0,10.0
2011,Garvin,18-19 years,40.0,624.0,64.1
2011,Garvin,20-24 years,138.0,1516.0,91.0
2011,Garvin,25-29 years,103.0,1604.0,64.2
2011,Garvin,30-34 years,53.0,1641.0,32.3
2011,Garvin,35-39 years,16.0,1660.0,9.6
2011,Garvin,40-44 years,0.0,1676.0,0.0
2011,Grady,15-17 years,22.0,2267.0,9.7
2011,Grady,18-19 years,62.0,1320.0,47.0
2011,Grady,20-24 years,161.0,3256.0,49.4
2011,Grady,25-29 years,182.0,3145.0,57.9
2011,Grady,30-34 years,138.0,3328.0,41.5
2011,Grady,35-39 years,45.0,3191.0,14.1
2011,Grady,40-44 years,0.0,3379.0,0.0
2011,Grady,45-54 years,0.0,7883.0,0.0
2011,Grant,15-17 years,0.0,180.0,0.0
2011,Grant,18-19 years,0.0,101.0,0.0
2011,Grant,20-24 years,13.0,193.0,67.4
2011,Grant,25-29 years,21.0,215.0,97.7
2011,Grant,30-34 years,7.0,247.0,28.3
2011,Grant,35-39 years,0.0,232.0,0.0
2011,Grant,40-44 years,0.0,240.0,0.0
2011,Greer,15-17 years,7.0,193.0,36.3
2011,Greer,18-19 years,5.0,116.0,43.1
2011,Greer,20-24 years,23.0,385.0,59.7
2011,Greer,25-29 years,20.0,523.0,38.2
2011,Greer,30-34 years,8.0,447.0,17.9
2011,Greer,35-39 years,0.0,406.0,0.0
2011,Harmon,15-17 years,0.0,110.0,0.0
2011,Harmon,18-19 years,0.0,85.0,0.0
2011,Harmon,20-24 years,10.0,144.0,69.4
2011,Harmon,25-29 years,9.0,165.0,54.5
2011,Harmon,30-34 years,11.0,172.0,64.0
2011,Harmon,35-39 years,0.0,151.0,0.0
2011,Harper,15-17 years,0.0,146.0,0.0
2011,Harper,18-19 years,0.0,98.0,0.0
2011,Harper,20-24 years,8.0,148.0,54.1
2011,Harper,25-29 years,20.0,258.0,77.5
2011,Harper,30-34 years,12.0,236.0,50.8
2011,Harper,35-39 years,0.0,197.0,0.0
2011,Haskell,15-17 years,5.0,552.0,9.1
2011,Haskell,18-19 years,17.0,311.0,54.7
2011,Haskell,20-24 years,78.0,716.0,108.9
2011,Haskell,25-29 years,49.0,712.0,68.8
2011,Haskell,30-34 years,12.0,729.0,16.5
2011,Haskell,35-39 years,7.0,699.0,10.0
2011,Hughes,15-17 years,8.0,514.0,15.6
2011,Hughes,18-19 years,19.0,328.0,57.9
2011,Hughes,20-24 years,66.0,818.0,80.7
2011,Hughes,25-29 years,40.0,900.0,44.4
2011,Hughes,30-34 years,17.0,875.0,19.4
2011,Hughes,35-39 years,9.0,894.0,10.1
2011,Jackson,15-17 years,18.0,1101.0,16.3
2011,Jackson,18-19 years,39.0,735.0,53.1
2011,Jackson,20-24 years,152.0,2157.0,70.5
2011,Jackson,25-29 years,123.0,1923.0,64.0
2011,Jackson,30-34 years,60.0,1799.0,33.4
2011,Jackson,35-39 years,31.0,1585.0,19.6
2011,Jackson,40-44 years,0.0,1468.0,0.0
2011,Jefferson,15-17 years,0.0,249.0,0.0
2011,Jefferson,18-19 years,8.0,147.0,54.4
2011,Jefferson,20-24 years,34.0,349.0,97.4
2011,Jefferson,25-29 years,16.0,315.0,50.8
2011,Jefferson,30-34 years,11.0,363.0,30.3
2011,Jefferson,35-39 years,0.0,353.0,0.0
2011,Jefferson,40-44 years,0.0,343.0,0.0
2011,Johnston,15-17 years,9.0,458.0,19.7
2011,Johnston,18-19 years,18.0,380.0,47.4
2011,Johnston,20-24 years,46.0,667.0,69.0
2011,Johnston,25-29 years,29.0,677.0,42.8
2011,Johnston,30-34 years,15.0,616.0,24.4
2011,Johnston,35-39 years,0.0,585.0,0.0
2011,Kay,10-14 years,0.0,3179.0,0.0
2011,Kay,15-17 years,33.0,1932.0,17.1
2011,Kay,18-19 years,74.0,1312.0,56.4
2011,Kay,20-24 years,223.0,2676.0,83.3
2011,Kay,25-29 years,167.0,2639.0,63.3
2011,Kay,30-34 years,93.0,2744.0,33.9
2011,Kay,35-39 years,29.0,2367.0,12.3
2011,Kay,40-44 years,6.0,2536.0,2.4
2011,Kay,Unknown Age,0.0,0.0,0.0
2011,Kingfisher,10-14 years,0.0,1148.0,0.0
2011,Kingfisher,15-17 years,7.0,645.0,10.9
2011,Kingfisher,18-19 years,16.0,425.0,37.6
2011,Kingfisher,20-24 years,40.0,755.0,53.0
2011,Kingfisher,25-29 years,48.0,903.0,53.2
2011,Kingfisher,30-34 years,44.0,910.0,48.4
2011,Kingfisher,35-39 years,10.0,908.0,11.0
2011,Kingfisher,40-44 years,0.0,918.0,0.0
2011,Kiowa,15-17 years,5.0,386.0,13.0
2011,Kiowa,18-19 years,9.0,227.0,39.6
2011,Kiowa,20-24 years,46.0,507.0,90.7
2011,Kiowa,25-29 years,29.0,501.0,57.9
2011,Kiowa,30-34 years,17.0,503.0,33.8
2011,Kiowa,35-39 years,6.0,502.0,12.0
2011,Kiowa,40-44 years,0.0,495.0,0.0
2011,Latimer,15-17 years,0.0,455.0,0.0
2011,Latimer,18-19 years,14.0,416.0,33.7
2011,Latimer,20-24 years,53.0,777.0,68.2
2011,Latimer,25-29 years,34.0,602.0,56.5
2011,Latimer,30-34 years,10.0,611.0,16.4
2011,Latimer,35-39 years,7.0,563.0,12.4
2011,Latimer,40-44 years,0.0,654.0,0.0
2011,Le Flore,15-17 years,32.0,2030.0,15.8
2011,Le Flore,18-19 years,76.0,1331.0,57.1
2011,Le Flore,20-24 years,274.0,3198.0,85.7
2011,Le Flore,25-29 years,182.0,3032.0,60.0
2011,Le Flore,30-34 years,93.0,3092.0,30.1
2011,Le Flore,35-39 years,25.0,2979.0,8.4
2011,Le Flore,40-44 years,8.0,3052.0,2.6
2011,Le Flore,45-54 years,0.0,7022.0,0.0
2011,Lincoln,15-17 years,8.0,1613.0,5.0
2011,Lincoln,18-19 years,29.0,813.0,35.7
2011,Lincoln,20-24 years,126.0,1711.0,73.6
2011,Lincoln,25-29 years,124.0,1806.0,68.7
2011,Lincoln,30-34 years,63.0,1895.0,33.2
2011,Lincoln,35-39 years,19.0,1937.0,9.8
2011,Lincoln,40-44 years,0.0,2172.0,0.0
2011,Logan,15-17 years,7.0,1806.0,3.9
2011,Logan,18-19 years,31.0,1829.0,16.9
2011,Logan,20-24 years,131.0,2821.0,46.4
2011,Logan,25-29 years,149.0,2468.0,60.4
2011,Logan,30-34 years,98.0,2514.0,39.0
2011,Logan,35-39 years,43.0,2576.0,16.7
2011,Logan,40-44 years,14.0,2654.0,5.3
2011,Logan,Unknown Age,0.0,0.0,0.0
2011,Love,15-17 years,5.0,382.0,13.1
2011,Love,18-19 years,19.0,203.0,93.6
2011,Love,20-24 years,42.0,496.0,84.7
2011,Love,25-29 years,28.0,565.0,49.6
2011,Love,30-34 years,24.0,533.0,45.0
2011,Love,35-39 years,12.0,526.0,22.8
2011,Love,40-44 years,0.0,561.0,0.0
2011,McClain,15-17 years,11.0,1649.0,6.7
2011,McClain,18-19 years,22.0,815.0,27.0
2011,McClain,20-24 years,104.0,1719.0,60.5
2011,McClain,25-29 years,137.0,1962.0,69.8
2011,McClain,30-34 years,106.0,2181.0,48.6
2011,McClain,35-39 years,20.0,2289.0,8.7
2011,McClain,40-44 years,9.0,2371.0,3.8
2011,McCurtain,10-14 years,0.0,2453.0,0.0
2011,McCurtain,15-17 years,31.0,1449.0,21.4
2011,McCurtain,18-19 years,49.0,846.0,57.9
2011,McCurtain,20-24 years,207.0,1898.0,109.1
2011,McCurtain,25-29 years,109.0,1872.0,58.2
2011,McCurtain,30-34 years,53.0,1870.0,28.3
2011,McCurtain,35-39 years,15.0,1999.0,7.5
2011,McCurtain,40-44 years,0.0,2047.0,0.0
2011,McIntosh,15-17 years,12.0,777.0,15.4
2011,McIntosh,18-19 years,22.0,450.0,48.9
2011,McIntosh,20-24 years,72.0,922.0,78.1
2011,McIntosh,25-29 years,54.0,988.0,54.7
2011,McIntosh,30-34 years,26.0,948.0,27.4
2011,McIntosh,35-39 years,7.0,945.0,7.4
2011,McIntosh,40-44 years,0.0,1147.0,0.0
2011,Major,15-17 years,0.0,308.0,0.0
2011,Major,18-19 years,11.0,163.0,67.5
2011,Major,20-24 years,29.0,369.0,78.6
2011,Major,25-29 years,31.0,429.0,72.3
2011,Major,30-34 years,23.0,439.0,52.4
2011,Major,35-39 years,5.0,368.0,13.6
2011,Major,40-44 years,0.0,407.0,0.0
2011,Marshall,15-17 years,7.0,659.0,10.6
2011,Marshall,18-19 years,27.0,367.0,73.6
2011,Marshall,20-24 years,57.0,787.0,72.4
2011,Marshall,25-29 years,52.0,796.0,65.3
2011,Marshall,30-34 years,27.0,839.0,32.2
2011,Marshall,35-39 years,17.0,819.0,20.8
2011,Marshall,40-44 years,0.0,905.0,0.0
2011,Mayes,10-14 years,0.0,2996.0,0.0
2011,Mayes,15-17 years,10.0,1923.0,5.2
2011,Mayes,18-19 years,54.0,1031.0,52.4
2011,Mayes,20-24 years,183.0,2293.0,79.8
2011,Mayes,25-29 years,150.0,2327.0,64.5
2011,Mayes,30-34 years,59.0,2465.0,23.9
2011,Mayes,35-39 years,28.0,2335.0,12.0
2011,Mayes,40-44 years,0.0,2534.0,0.0
2011,Murray,15-17 years,0.0,544.0,0.0
2011,Murray,18-19 years,11.0,293.0,37.5
2011,Murray,20-24 years,51.0,722.0,70.6
2011,Murray,25-29 years,44.0,773.0,56.9
2011,Murray,30-34 years,23.0,767.0,30.0
2011,Murray,35-39 years,9.0,786.0,11.5
2011,Murray,40-44 years,0.0,804.0,0.0
2011,Muskogee,10-14 years,0.0,4831.0,0.0
2011,Muskogee,15-17 years,36.0,2844.0,12.7
2011,Muskogee,18-19 years,94.0,1952.0,48.2
2011,Muskogee,20-24 years,343.0,4603.0,74.5
2011,Muskogee,25-29 years,309.0,4645.0,66.5
2011,Muskogee,30-34 years,165.0,4618.0,35.7
2011,Muskogee,35-39 years,40.0,4196.0,9.5
2011,Muskogee,40-44 years,13.0,4196.0,3.1
2011,Muskogee,Unknown Age,0.0,0.0,0.0
2011,Noble,15-17 years,8.0,467.0,17.1
2011,Noble,18-19 years,9.0,252.0,35.7
2011,Noble,20-24 years,40.0,568.0,70.4
2011,Noble,25-29 years,38.0,674.0,56.4
2011,Noble,30-34 years,32.0,643.0,49.8
2011,Noble,35-39 years,10.0,638.0,15.7
2011,Noble,40-44 years,0.0,788.0,0.0
2011,Nowata,15-17 years,0.0,463.0,0.0
2011,Nowata,18-19 years,0.0,275.0,0.0
2011,Nowata,20-24 years,40.0,529.0,75.6
2011,Nowata,25-29 years,35.0,562.0,62.3
2011,Nowata,30-34 years,16.0,567.0,28.2
2011,Nowata,35-39 years,10.0,594.0,16.8
2011,Nowata,40-44 years,0.0,641.0,0.0
2011,Okfuskee,15-17 years,5.0,484.0,10.3
2011,Okfuskee,18-19 years,12.0,317.0,37.9
2011,Okfuskee,20-24 years,73.0,654.0,111.6
2011,Okfuskee,25-29 years,68.0,747.0,91.0
2011,Okfuskee,30-34 years,38.0,778.0,48.8
2011,Okfuskee,35-39 years,13.0,745.0,17.4
2011,Okfuskee,40-44 years,0.0,788.0,0.0
2011,Oklahoma,10-14 years,16.0,48552.0,0.3
2011,Oklahoma,15-17 years,384.0,27634.0,13.9
2011,Oklahoma,18-19 years,877.0,18781.0,46.7
2011,Oklahoma,20-24 years,3196.0,55026.0,58.1
2011,Oklahoma,25-29 years,3623.0,60515.0,59.9
2011,Oklahoma,30-34 years,2461.0,53002.0,46.4
2011,Oklahoma,35-39 years,1042.0,45583.0,22.9
2011,Oklahoma,40-44 years,225.0,44466.0,5.1
2011,Oklahoma,45-54 years,12.0,96706.0,0.1
2011,Oklahoma,Unknown Age,0.0,0.0,0.0
2011,Okmulgee,10-14 years,0.0,2796.0,0.0
2011,Okmulgee,15-17 years,20.0,1636.0,12.2
2011,Okmulgee,18-19 years,63.0,1250.0,50.4
2011,Okmulgee,20-24 years,199.0,2693.0,73.9
2011,Okmulgee,25-29 years,124.0,2298.0,54.0
2011,Okmulgee,30-34 years,62.0,2250.0,27.6
2011,Okmulgee,35-39 years,30.0,2205.0,13.6
2011,Okmulgee,40-44 years,7.0,2331.0,3.0
2011,Osage,15-17 years,15.0,2022.0,7.4
2011,Osage,18-19 years,40.0,1148.0,34.8
2011,Osage,20-24 years,147.0,2543.0,57.8
2011,Osage,25-29 years,134.0,2611.0,51.3
2011,Osage,30-34 years,88.0,2663.0,33.0
2011,Osage,35-39 years,30.0,2618.0,11.5
2011,Osage,40-44 years,5.0,2943.0,1.7
2011,Ottawa,10-14 years,0.0,2276.0,0.0
2011,Ottawa,15-17 years,20.0,1296.0,15.4
2011,Ottawa,18-19 years,55.0,1096.0,50.2
2011,Ottawa,20-24 years,166.0,2135.0,77.8
2011,Ottawa,25-29 years,115.0,1710.0,67.3
2011,Ottawa,30-34 years,60.0,1821.0,32.9
2011,Ottawa,35-39 years,20.0,1790.0,11.2
2011,Ottawa,40-44 years,0.0,1884.0,0.0
2011,Ottawa,Unknown Age,0.0,0.0,0.0
2011,Pawnee,15-17 years,0.0,719.0,0.0
2011,Pawnee,18-19 years,19.0,409.0,46.5
2011,Pawnee,20-24 years,59.0,853.0,69.2
2011,Pawnee,25-29 years,54.0,894.0,60.4
2011,Pawnee,30-34 years,26.0,883.0,29.4
2011,Pawnee,35-39 years,14.0,975.0,14.4
2011,Pawnee,40-44 years,5.0,1074.0,4.7
2011,Payne,15-17 years,11.0,2235.0,4.9
2011,Payne,18-19 years,48.0,5270.0,9.1
2011,Payne,20-24 years,281.0,16270.0,17.3
2011,Payne,25-29 years,317.0,6308.0,50.3
2011,Payne,30-34 years,180.0,4713.0,38.2
2011,Payne,35-39 years,74.0,3783.0,19.6
2011,Payne,40-44 years,12.0,3588.0,3.3
2011,Pittsburg,10-14 years,0.0,2708.0,0.0
2011,Pittsburg,15-17 years,22.0,1700.0,12.9
2011,Pittsburg,18-19 years,55.0,1052.0,52.3
2011,Pittsburg,20-24 years,199.0,2621.0,75.9
2011,Pittsburg,25-29 years,135.0,2968.0,45.5
2011,Pittsburg,30-34 years,79.0,2870.0,27.5
2011,Pittsburg,35-39 years,18.0,2675.0,6.7
2011,Pittsburg,40-44 years,0.0,2717.0,0.0
2011,Pontotoc,15-17 years,15.0,1389.0,10.8
2011,Pontotoc,18-19 years,41.0,1289.0,31.8
2011,Pontotoc,20-24 years,214.0,3479.0,61.5
2011,Pontotoc,25-29 years,166.0,2724.0,60.9
2011,Pontotoc,30-34 years,80.0,2301.0,34.8
